"ANO","NIVEL","CODMUNRES","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F"
2015,"MUNICIPIO",2927200,NA,0.61,NA,NA
2015,"MUNICIPIO",2411106,NA,0.605,NA,NA
2015,"MUNICIPIO",2927200,NA,0.605,NA,NA
2015,"MUNICIPIO",3156700,NA,0.731,NA,NA
2015,"MUNICIPIO",4122701,NA,0.74,NA,NA
2015,"MUNICIPIO",3544608,NA,0.728,NA,NA
2015,"MUNICIPIO",3156809,NA,0.638,NA,NA
2015,"MUNICIPIO",2311900,NA,0.575,NA,NA
2015,"MUNICIPIO",3156908,NA,0.732,NA,NA
2015,"MUNICIPIO",4316428,NA,0.678,NA,NA
2015,"MUNICIPIO",3544707,NA,0.73,NA,NA
2015,"MUNICIPIO",2612000,NA,0.585,NA,NA
2015,"MUNICIPIO",4316436,NA,0.762,NA,NA
2015,"MUNICIPIO",3544806,NA,0.751,NA,NA
2015,"MUNICIPIO",3544905,NA,0.772,NA,NA
2015,"MUNICIPIO",3545001,NA,0.732,NA,NA
2015,"MUNICIPIO",4215307,NA,0.744,NA,NA
2015,"MUNICIPIO",2513000,NA,0.563,NA,NA
2015,"MUNICIPIO",2612109,NA,0.563,NA,NA
2015,"MUNICIPIO",2513000,NA,0.534,NA,NA
2015,"MUNICIPIO",2612109,NA,0.534,NA,NA
2015,"MUNICIPIO",2806206,NA,0.609,NA,NA
2015,"MUNICIPIO",2513109,NA,0.568,NA,NA
2015,"MUNICIPIO",4122800,NA,0.7,NA,NA
2015,"MUNICIPIO",2612208,NA,0.669,NA,NA
2015,"MUNICIPIO",3157005,NA,0.679,NA,NA
2015,"MUNICIPIO",2927309,NA,0.617,NA,NA
2015,"MUNICIPIO",1506203,NA,0.647,NA,NA
2015,"MUNICIPIO",2311959,NA,0.54,NA,NA
2015,"MUNICIPIO",3545100,NA,0.719,NA,NA
2015,"MUNICIPIO",2612307,NA,0.559,NA,NA
2015,"MUNICIPIO",3545159,NA,0.654,NA,NA
2015,"MUNICIPIO",4215356,NA,0.654,NA,NA
2015,"MUNICIPIO",3545159,NA,0.791,NA,NA
2015,"MUNICIPIO",4215356,NA,0.791,NA,NA
2015,"MUNICIPIO",3545209,NA,0.78,NA,NA
2015,"MUNICIPIO",3157104,NA,0.608,NA,NA
2015,"MUNICIPIO",3545308,NA,0.729,NA,NA
2015,"MUNICIPIO",5107750,NA,0.666,NA,NA
2015,"MUNICIPIO",4122909,NA,0.704,NA,NA
2015,"MUNICIPIO",4316451,NA,0.687,NA,NA
2015,"MUNICIPIO",4123006,NA,0.718,NA,NA
2015,"MUNICIPIO",3545407,NA,0.704,NA,NA
2015,"MUNICIPIO",4215406,NA,0.784,NA,NA
2015,"MUNICIPIO",2927408,NA,0.759,NA,NA
2015,"MUNICIPIO",4316477,NA,0.753,NA,NA
2015,"MUNICIPIO",4316501,NA,0.74,NA,NA
2015,"MUNICIPIO",1506302,NA,0.608,NA,NA
2015,"MUNICIPIO",2109700,NA,0.565,NA,NA
2015,"MUNICIPIO",1718808,NA,0.606,NA,NA
2015,"MUNICIPIO",4316600,NA,0.747,NA,NA
2015,"MUNICIPIO",5219001,NA,0.736,NA,NA
2015,"MUNICIPIO",1718840,NA,0.659,NA,NA
2015,"MUNICIPIO",3545506,NA,0.709,NA,NA
2015,"MUNICIPIO",4215455,NA,0.7,NA,NA
2015,"MUNICIPIO",2612406,NA,0.603,NA,NA
2015,"MUNICIPIO",3545605,NA,0.76,NA,NA
2015,"MUNICIPIO",3545704,NA,0.728,NA,NA
2015,"MUNICIPIO",4123105,NA,0.653,NA,NA
2015,"MUNICIPIO",2927507,NA,0.583,NA,NA
2015,"MUNICIPIO",3157203,NA,0.583,NA,NA
2015,"MUNICIPIO",2927507,NA,0.707,NA,NA
2015,"MUNICIPIO",3157203,NA,0.707,NA,NA
2015,"MUNICIPIO",5219100,NA,0.706,NA,NA
2015,"MUNICIPIO",3157252,NA,0.613,NA,NA
2015,"MUNICIPIO",3157278,NA,0.606,NA,NA
2015,"MUNICIPIO",1506351,NA,0.627,NA,NA
2015,"MUNICIPIO",4316709,NA,0.725,NA,NA
2015,"MUNICIPIO",3157302,NA,0.637,NA,NA
2015,"MUNICIPIO",3545803,NA,0.781,NA,NA
2015,"MUNICIPIO",3546009,NA,0.735,NA,NA
2015,"MUNICIPIO",2927606,NA,0.546,NA,NA
2015,"MUNICIPIO",5107248,NA,0.715,NA,NA
2015,"MUNICIPIO",2513158,NA,0.525,NA,NA
2015,"MUNICIPIO",4215505,NA,0.525,NA,NA
2015,"MUNICIPIO",2513158,NA,0.698,NA,NA
2015,"MUNICIPIO",4215505,NA,0.698,NA,NA
2015,"MUNICIPIO",4123204,NA,0.723,NA,NA
2015,"MUNICIPIO",4316733,NA,0.725,NA,NA
2015,"MUNICIPIO",4316758,NA,0.74,NA,NA
2015,"MUNICIPIO",3546108,NA,0.733,NA,NA
2015,"MUNICIPIO",2411205,NA,0.618,NA,NA
2015,"MUNICIPIO",2513208,NA,0.618,NA,NA
2015,"MUNICIPIO",2612455,NA,0.618,NA,NA
2015,"MUNICIPIO",2411205,NA,0.549,NA,NA
2015,"MUNICIPIO",2513208,NA,0.549,NA,NA
2015,"MUNICIPIO",2612455,NA,0.549,NA,NA
2015,"MUNICIPIO",2411205,NA,0.635,NA,NA
2015,"MUNICIPIO",2513208,NA,0.635,NA,NA
2015,"MUNICIPIO",2612455,NA,0.635,NA,NA
2015,"MUNICIPIO",2927705,NA,0.654,NA,NA
2015,"MUNICIPIO",2612471,NA,0.612,NA,NA
2015,"MUNICIPIO",3546207,NA,0.79,NA,NA
2015,"MUNICIPIO",3546256,NA,0.743,NA,NA
2015,"MUNICIPIO",2927804,NA,0.61,NA,NA
2015,"MUNICIPIO",3546306,NA,0.728,NA,NA
2015,"MUNICIPIO",5219209,NA,0.688,NA,NA
2015,"MUNICIPIO",3157336,NA,0.706,NA,NA
2015,"MUNICIPIO",4123303,NA,0.71,NA,NA
2015,"MUNICIPIO",3157377,NA,0.577,NA,NA
2015,"MUNICIPIO",1506401,NA,0.557,NA,NA
2015,"MUNICIPIO",2612505,NA,0.648,NA,NA
2015,"MUNICIPIO",3157401,NA,0.625,NA,NA
2015,"MUNICIPIO",2209104,NA,0.601,NA,NA
2015,"MUNICIPIO",3546405,NA,0.762,NA,NA
2015,"MUNICIPIO",4316808,NA,0.773,NA,NA
2015,"MUNICIPIO",5107743,NA,0.684,NA,NA
2015,"MUNICIPIO",2209153,NA,0.577,NA,NA
2015,"MUNICIPIO",3157500,NA,0.607,NA,NA
2015,"MUNICIPIO",3546504,NA,0.738,NA,NA
2015,"MUNICIPIO",4123402,NA,0.705,NA,NA
2015,"MUNICIPIO",5219258,NA,0.713,NA,NA
2015,"MUNICIPIO",3157609,NA,0.615,NA,NA
2015,"MUNICIPIO",1718865,NA,0.616,NA,NA
2015,"MUNICIPIO",3546603,NA,0.784,NA,NA
2015,"MUNICIPIO",2209203,NA,0.533,NA,NA
2015,"MUNICIPIO",2612554,NA,0.533,NA,NA
2015,"MUNICIPIO",2209203,NA,0.544,NA,NA
2015,"MUNICIPIO",2612554,NA,0.544,NA,NA
2015,"MUNICIPIO",2109759,NA,0.525,NA,NA
2015,"MUNICIPIO",3546702,NA,0.737,NA,NA
2015,"MUNICIPIO",2109809,NA,0.571,NA,NA
2015,"MUNICIPIO",2513307,NA,0.571,NA,NA
2015,"MUNICIPIO",4123501,NA,0.571,NA,NA
2015,"MUNICIPIO",4215554,NA,0.571,NA,NA
2015,"MUNICIPIO",2109809,NA,0.609,NA,NA
2015,"MUNICIPIO",2513307,NA,0.609,NA,NA
2015,"MUNICIPIO",4123501,NA,0.609,NA,NA
2015,"MUNICIPIO",4215554,NA,0.609,NA,NA
2015,"MUNICIPIO",2109809,NA,0.744,NA,NA
2015,"MUNICIPIO",2513307,NA,0.744,NA,NA
2015,"MUNICIPIO",4123501,NA,0.744,NA,NA
2015,"MUNICIPIO",4215554,NA,0.744,NA,NA
2015,"MUNICIPIO",2109809,NA,0.727,NA,NA
2015,"MUNICIPIO",2513307,NA,0.727,NA,NA
2015,"MUNICIPIO",4123501,NA,0.727,NA,NA
2015,"MUNICIPIO",4215554,NA,0.727,NA,NA
2015,"MUNICIPIO",5219308,NA,0.724,NA,NA
2015,"MUNICIPIO",3157658,NA,0.567,NA,NA
2015,"MUNICIPIO",2109908,NA,0.574,NA,NA
2015,"MUNICIPIO",2513356,NA,0.574,NA,NA
2015,"MUNICIPIO",2927903,NA,0.574,NA,NA
2015,"MUNICIPIO",4123600,NA,0.574,NA,NA
2015,"MUNICIPIO",2109908,NA,0.674,NA,NA
2015,"MUNICIPIO",2513356,NA,0.674,NA,NA
2015,"MUNICIPIO",2927903,NA,0.674,NA,NA
2015,"MUNICIPIO",4123600,NA,0.674,NA,NA
2015,"MUNICIPIO",2109908,NA,0.572,NA,NA
2015,"MUNICIPIO",2513356,NA,0.572,NA,NA
2015,"MUNICIPIO",2927903,NA,0.572,NA,NA
2015,"MUNICIPIO",4123600,NA,0.572,NA,NA
2015,"MUNICIPIO",2109908,NA,0.717,NA,NA
2015,"MUNICIPIO",2513356,NA,0.717,NA,NA
2015,"MUNICIPIO",2927903,NA,0.717,NA,NA
2015,"MUNICIPIO",4123600,NA,0.717,NA,NA
2015,"MUNICIPIO",3546801,NA,0.683,NA,NA
2015,"MUNICIPIO",5219357,NA,0.683,NA,NA
2015,"MUNICIPIO",3546801,NA,0.738,NA,NA
2015,"MUNICIPIO",5219357,NA,0.738,NA,NA
2015,"MUNICIPIO",4123709,NA,0.72,NA,NA
2015,"MUNICIPIO",1506500,NA,0.659,NA,NA
2015,"MUNICIPIO",1303601,NA,0.479,NA,NA
2015,"MUNICIPIO",4123808,NA,0.696,NA,NA
2015,"MUNICIPIO",3157708,NA,0.706,NA,NA
2015,"MUNICIPIO",3204500,NA,0.626,NA,NA
2015,"MUNICIPIO",3546900,NA,0.687,NA,NA
2015,"MUNICIPIO",4123824,NA,0.687,NA,NA
2015,"MUNICIPIO",3546900,NA,0.737,NA,NA
2015,"MUNICIPIO",4123824,NA,0.737,NA,NA
2015,"MUNICIPIO",2209302,NA,0.588,NA,NA
2015,"MUNICIPIO",2110005,NA,0.556,NA,NA
2015,"MUNICIPIO",2513406,NA,0.556,NA,NA
2015,"MUNICIPIO",2928059,NA,0.556,NA,NA
2015,"MUNICIPIO",3157807,NA,0.556,NA,NA
2015,"MUNICIPIO",2110005,NA,0.55,NA,NA
2015,"MUNICIPIO",2513406,NA,0.55,NA,NA
2015,"MUNICIPIO",2928059,NA,0.55,NA,NA
2015,"MUNICIPIO",3157807,NA,0.55,NA,NA
2015,"MUNICIPIO",2110005,NA,0.715,NA,NA
2015,"MUNICIPIO",2513406,NA,0.715,NA,NA
2015,"MUNICIPIO",2928059,NA,0.715,NA,NA
2015,"MUNICIPIO",3157807,NA,0.715,NA,NA
2015,"MUNICIPIO",2110005,NA,0.682,NA,NA
2015,"MUNICIPIO",2513406,NA,0.682,NA,NA
2015,"MUNICIPIO",2928059,NA,0.682,NA,NA
2015,"MUNICIPIO",3157807,NA,0.682,NA,NA
2015,"MUNICIPIO",2806305,NA,0.545,NA,NA
2015,"MUNICIPIO",2707909,NA,0.597,NA,NA
2015,"MUNICIPIO",1506559,NA,0.546,NA,NA
2015,"MUNICIPIO",2110039,NA,0.599,NA,NA
2015,"MUNICIPIO",1100296,NA,0.67,NA,NA
2015,"MUNICIPIO",3157906,NA,0.61,NA,NA
2015,"MUNICIPIO",4316972,NA,0.663,NA,NA
2015,"MUNICIPIO",2409332,NA,0.59,NA,NA
2015,"MUNICIPIO",4316907,NA,0.59,NA,NA
2015,"MUNICIPIO",2409332,NA,0.784,NA,NA
2015,"MUNICIPIO",4316907,NA,0.784,NA,NA
2015,"MUNICIPIO",2612604,NA,0.59,NA,NA
2015,"MUNICIPIO",3547007,NA,0.686,NA,NA
2015,"MUNICIPIO",2928109,NA,0.614,NA,NA
2015,"MUNICIPIO",1506583,NA,0.544,NA,NA
2015,"MUNICIPIO",3158003,NA,0.648,NA,NA
2015,"MUNICIPIO",3204559,NA,0.671,NA,NA
2015,"MUNICIPIO",2612703,NA,0.548,NA,NA
2015,"MUNICIPIO",4316956,NA,0.676,NA,NA
2015,"MUNICIPIO",4123857,NA,0.609,NA,NA
2015,"MUNICIPIO",1506609,NA,0.598,NA,NA
2015,"MUNICIPIO",3158102,NA,0.613,NA,NA
2015,"MUNICIPIO",3158201,NA,0.64,NA,NA
2015,"MUNICIPIO",1718881,NA,0.634,NA,NA
2015,"MUNICIPIO",3304607,NA,0.668,NA,NA
2015,"MUNICIPIO",4123907,NA,0.7,NA,NA
2015,"MUNICIPIO",3547106,NA,0.739,NA,NA
2015,"MUNICIPIO",4123956,NA,0.704,NA,NA
2015,"MUNICIPIO",2312205,NA,0.616,NA,NA
2015,"MUNICIPIO",2110104,NA,0.555,NA,NA
2015,"MUNICIPIO",2110203,NA,0.609,NA,NA
2015,"MUNICIPIO",2513703,NA,0.609,NA,NA
2015,"MUNICIPIO",2110203,NA,0.627,NA,NA
2015,"MUNICIPIO",2513703,NA,0.627,NA,NA
2015,"MUNICIPIO",3159209,NA,0.69,NA,NA
2015,"MUNICIPIO",2928406,NA,0.605,NA,NA
2015,"MUNICIPIO",3159407,NA,0.63,NA,NA
2015,"MUNICIPIO",3159308,NA,0.682,NA,NA
2015,"MUNICIPIO",3159357,NA,0.613,NA,NA
2015,"MUNICIPIO",5219407,NA,0.714,NA,NA
2015,"MUNICIPIO",3159506,NA,0.607,NA,NA
2015,"MUNICIPIO",5219456,NA,0.634,NA,NA
2015,"MUNICIPIO",5007554,NA,0.642,NA,NA
2015,"MUNICIPIO",3547502,NA,0.775,NA,NA
2015,"MUNICIPIO",3159605,NA,0.721,NA,NA
2015,"MUNICIPIO",1718899,NA,0.651,NA,NA
2015,"MUNICIPIO",5107768,NA,0.735,NA,NA
2015,"MUNICIPIO",3547403,NA,0.761,NA,NA
2015,"MUNICIPIO",4317202,NA,0.769,NA,NA
2015,"MUNICIPIO",3159704,NA,0.705,NA,NA
2015,"MUNICIPIO",5219506,NA,0.701,NA,NA
2015,"MUNICIPIO",2806503,NA,0.757,NA,NA
2015,"MUNICIPIO",4215604,NA,0.757,NA,NA
2015,"MUNICIPIO",2806503,NA,0.592,NA,NA
2015,"MUNICIPIO",4215604,NA,0.592,NA,NA
2015,"MUNICIPIO",3547601,NA,0.77,NA,NA
2015,"MUNICIPIO",2209377,NA,0.567,NA,NA
2015,"MUNICIPIO",1200435,NA,0.517,NA,NA
2015,"MUNICIPIO",4215653,NA,0.705,NA,NA
2015,"MUNICIPIO",1718907,NA,0.595,NA,NA
2015,"MUNICIPIO",3547650,NA,0.772,NA,NA
2015,"MUNICIPIO",3204609,NA,0.714,NA,NA
2015,"MUNICIPIO",2513802,NA,0.587,NA,NA
2015,"MUNICIPIO",2928505,NA,0.587,NA,NA
2015,"MUNICIPIO",2513802,NA,0.627,NA,NA
2015,"MUNICIPIO",2928505,NA,0.627,NA,NA
2015,"MUNICIPIO",4317251,NA,0.746,NA,NA
2015,"MUNICIPIO",5219605,NA,0.665,NA,NA
2015,"MUNICIPIO",4124020,NA,0.705,NA,NA
2015,"MUNICIPIO",1719004,NA,0.662,NA,NA
2015,"MUNICIPIO",2612802,NA,0.609,NA,NA
2015,"MUNICIPIO",4215679,NA,0.609,NA,NA
2015,"MUNICIPIO",5107776,NA,0.609,NA,NA
2015,"MUNICIPIO",2612802,NA,0.593,NA,NA
2015,"MUNICIPIO",4215679,NA,0.593,NA,NA
2015,"MUNICIPIO",5107776,NA,0.593,NA,NA
2015,"MUNICIPIO",2612802,NA,0.669,NA,NA
2015,"MUNICIPIO",4215679,NA,0.669,NA,NA
2015,"MUNICIPIO",5107776,NA,0.669,NA,NA
2015,"MUNICIPIO",5219704,NA,0.701,NA,NA
2015,"MUNICIPIO",4124053,NA,0.738,NA,NA
2015,"MUNICIPIO",4215687,NA,0.682,NA,NA
2015,"MUNICIPIO",1720002,NA,0.637,NA,NA
2015,"MUNICIPIO",3159803,NA,0.71,NA,NA
2015,"MUNICIPIO",4317301,NA,0.712,NA,NA
2015,"MUNICIPIO",2928000,NA,0.598,NA,NA
2015,"MUNICIPIO",1600600,NA,0.692,NA,NA
2015,"MUNICIPIO",2928208,NA,0.692,NA,NA
2015,"MUNICIPIO",1600600,NA,0.608,NA,NA
2015,"MUNICIPIO",2928208,NA,0.608,NA,NA
2015,"MUNICIPIO",4317004,NA,0.633,NA,NA
2015,"MUNICIPIO",3547205,NA,0.773,NA,NA
2015,"MUNICIPIO",3158300,NA,0.698,NA,NA
2015,"MUNICIPIO",3158409,NA,0.694,NA,NA
2015,"MUNICIPIO",2513505,NA,0.535,NA,NA
2015,"MUNICIPIO",3547304,NA,0.814,NA,NA
2015,"MUNICIPIO",3158508,NA,0.628,NA,NA
2015,"MUNICIPIO",2312007,NA,0.587,NA,NA
2015,"MUNICIPIO",1506708,NA,0.602,NA,NA
2015,"MUNICIPIO",2312106,NA,0.612,NA,NA
2015,"MUNICIPIO",3158607,NA,0.651,NA,NA
2015,"MUNICIPIO",3158706,NA,0.667,NA,NA
2015,"MUNICIPIO",2708006,NA,0.591,NA,NA
2015,"MUNICIPIO",4124004,NA,0.687,NA,NA
2015,"MUNICIPIO",3158805,NA,0.647,NA,NA
2015,"MUNICIPIO",4317103,NA,0.727,NA,NA
2015,"MUNICIPIO",3158904,NA,0.621,NA,NA
2015,"MUNICIPIO",2110237,NA,0.51,NA,NA
2015,"MUNICIPIO",2411403,NA,0.591,NA,NA
2015,"MUNICIPIO",2708105,NA,0.519,NA,NA
2015,"MUNICIPIO",3158953,NA,0.685,NA,NA
2015,"MUNICIPIO",2209351,NA,0.574,NA,NA
2015,"MUNICIPIO",3159001,NA,0.665,NA,NA
2015,"MUNICIPIO",2806404,NA,0.59,NA,NA
2015,"MUNICIPIO",2411429,NA,0.642,NA,NA
2015,"MUNICIPIO",2513604,NA,0.594,NA,NA
2015,"MUNICIPIO",3159100,NA,0.647,NA,NA
2015,"MUNICIPIO",2928307,NA,0.592,NA,NA
2015,"MUNICIPIO",1506807,NA,0.691,NA,NA
2015,"MUNICIPIO",2513653,NA,0.691,NA,NA
2015,"MUNICIPIO",1506807,NA,0.622,NA,NA
2015,"MUNICIPIO",2513653,NA,0.622,NA,NA
2015,"MUNICIPIO",1506906,NA,0.587,NA,NA
2015,"MUNICIPIO",4317400,NA,0.766,NA,NA
2015,"MUNICIPIO",4215695,NA,0.728,NA,NA
2015,"MUNICIPIO",5107263,NA,0.689,NA,NA
2015,"MUNICIPIO",2928604,NA,0.646,NA,NA
2015,"MUNICIPIO",4215703,NA,0.781,NA,NA
2015,"MUNICIPIO",2806602,NA,0.637,NA,NA
2015,"MUNICIPIO",2110278,NA,0.518,NA,NA
2015,"MUNICIPIO",3547700,NA,0.753,NA,NA
2015,"MUNICIPIO",2513851,NA,0.6,NA,NA
2015,"MUNICIPIO",3547809,NA,0.6,NA,NA
2015,"MUNICIPIO",2513851,NA,0.815,NA,NA
2015,"MUNICIPIO",3547809,NA,0.815,NA,NA
2015,"MUNICIPIO",4317509,NA,0.772,NA,NA
2015,"MUNICIPIO",2411502,NA,0.62,NA,NA
2015,"MUNICIPIO",3547908,NA,0.702,NA,NA
2015,"MUNICIPIO",5219712,NA,0.691,NA,NA
2015,"MUNICIPIO",4317608,NA,0.717,NA,NA
2015,"MUNICIPIO",4124103,NA,0.718,NA,NA
2015,"MUNICIPIO",4317707,NA,0.686,NA,NA
2015,"MUNICIPIO",5219738,NA,0.723,NA,NA
2015,"MUNICIPIO",2928703,NA,0.7,NA,NA
2015,"MUNICIPIO",2209401,NA,0.584,NA,NA
2015,"MUNICIPIO",3304706,NA,0.718,NA,NA
2015,"MUNICIPIO",3548005,NA,0.702,NA,NA
2015,"MUNICIPIO",3159902,NA,0.672,NA,NA
2015,"MUNICIPIO",3548054,NA,0.757,NA,NA
2015,"MUNICIPIO",3160009,NA,0.671,NA,NA
2015,"MUNICIPIO",4124202,NA,0.696,NA,NA
2015,"MUNICIPIO",5219753,NA,0.665,NA,NA
2015,"MUNICIPIO",3160108,NA,0.633,NA,NA
2015,"MUNICIPIO",1303700,NA,0.49,NA,NA
2015,"MUNICIPIO",3160207,NA,0.558,NA,NA
2015,"MUNICIPIO",3160306,NA,0.574,NA,NA
2015,"MUNICIPIO",3548104,NA,0.714,NA,NA
2015,"MUNICIPIO",5107792,NA,0.655,NA,NA
2015,"MUNICIPIO",5107800,NA,0.656,NA,NA
2015,"MUNICIPIO",3160405,NA,0.724,NA,NA
2015,"MUNICIPIO",4317558,NA,0.764,NA,NA
2015,"MUNICIPIO",4124301,NA,0.716,NA,NA
2015,"MUNICIPIO",3548203,NA,0.706,NA,NA
2015,"MUNICIPIO",4317756,NA,0.759,NA,NA
2015,"MUNICIPIO",3160454,NA,0.57,NA,NA
2015,"MUNICIPIO",3160504,NA,0.669,NA,NA
2015,"MUNICIPIO",4124400,NA,0.671,NA,NA
2015,"MUNICIPIO",1507003,NA,0.632,NA,NA
2015,"MUNICIPIO",2110302,NA,0.566,NA,NA
2015,"MUNICIPIO",2209450,NA,0.619,NA,NA
2015,"MUNICIPIO",4317806,NA,0.739,NA,NA
2015,"MUNICIPIO",4317905,NA,0.738,NA,NA
2015,"MUNICIPIO",2928802,NA,0.626,NA,NA
2015,"MUNICIPIO",3548302,NA,0.732,NA,NA
2015,"MUNICIPIO",4317954,NA,0.732,NA,NA
2015,"MUNICIPIO",3160603,NA,0.657,NA,NA
2015,"MUNICIPIO",4124509,NA,0.739,NA,NA
2015,"MUNICIPIO",2209500,NA,0.613,NA,NA
2015,"MUNICIPIO",3548401,NA,0.74,NA,NA
2015,"MUNICIPIO",3548500,NA,0.84,NA,NA
2015,"MUNICIPIO",3160702,NA,0.741,NA,NA
2015,"MUNICIPIO",2312304,NA,0.611,NA,NA
2015,"MUNICIPIO",2110401,NA,0.541,NA,NA
2015,"MUNICIPIO",2612901,NA,0.53,NA,NA
2015,"MUNICIPIO",2513927,NA,0.606,NA,NA
2015,"MUNICIPIO",2110500,NA,0.602,NA,NA
2015,"MUNICIPIO",2513901,NA,0.602,NA,NA
2015,"MUNICIPIO",2110500,NA,0.58,NA,NA
2015,"MUNICIPIO",2513901,NA,0.58,NA,NA
2015,"MUNICIPIO",3160801,NA,0.672,NA,NA
2015,"MUNICIPIO",2411601,NA,0.555,NA,NA
2015,"MUNICIPIO",3548609,NA,0.72,NA,NA
2015,"MUNICIPIO",4215802,NA,0.782,NA,NA
2015,"MUNICIPIO",1720101,NA,0.605,NA,NA
2015,"MUNICIPIO",2411700,NA,0.595,NA,NA
2015,"MUNICIPIO",2613008,NA,0.593,NA,NA
2015,"MUNICIPIO",4215752,NA,0.677,NA,NA
2015,"MUNICIPIO",2110609,NA,0.572,NA,NA
2015,"MUNICIPIO",3548708,NA,0.805,NA,NA
2015,"MUNICIPIO",4215901,NA,0.731,NA,NA
2015,"MUNICIPIO",4318002,NA,0.736,NA,NA
2015,"MUNICIPIO",2708204,NA,0.572,NA,NA
2015,"MUNICIPIO",3160900,NA,0.664,NA,NA
2015,"MUNICIPIO",2209559,NA,0.596,NA,NA
2015,"MUNICIPIO",1507102,NA,0.585,NA,NA
2015,"MUNICIPIO",3548807,NA,0.862,NA,NA
2015,"MUNICIPIO",2613107,NA,0.591,NA,NA
2015,"MUNICIPIO",3548906,NA,0.769,NA,NA
2015,"MUNICIPIO",4216008,NA,0.769,NA,NA
2015,"MUNICIPIO",3548906,NA,0.805,NA,NA
2015,"MUNICIPIO",4216008,NA,0.805,NA,NA
2015,"MUNICIPIO",4124608,NA,0.682,NA,NA
2015,"MUNICIPIO",2806701,NA,0.662,NA,NA
2015,"MUNICIPIO",4216057,NA,0.665,NA,NA
2015,"MUNICIPIO",2928901,NA,0.579,NA,NA
2015,"MUNICIPIO",2513968,NA,0.64,NA,NA
2015,"MUNICIPIO",2806800,NA,0.64,NA,NA
2015,"MUNICIPIO",2928950,NA,0.64,NA,NA
2015,"MUNICIPIO",4216107,NA,0.64,NA,NA
2015,"MUNICIPIO",5219803,NA,0.64,NA,NA
2015,"MUNICIPIO",2513968,NA,0.597,NA,NA
2015,"MUNICIPIO",2806800,NA,0.597,NA,NA
2015,"MUNICIPIO",2928950,NA,0.597,NA,NA
2015,"MUNICIPIO",4216107,NA,0.597,NA,NA
2015,"MUNICIPIO",5219803,NA,0.597,NA,NA
2015,"MUNICIPIO",2513968,NA,0.548,NA,NA
2015,"MUNICIPIO",2806800,NA,0.548,NA,NA
2015,"MUNICIPIO",2928950,NA,0.548,NA,NA
2015,"MUNICIPIO",4216107,NA,0.548,NA,NA
2015,"MUNICIPIO",5219803,NA,0.548,NA,NA
2015,"MUNICIPIO",2513968,NA,0.765,NA,NA
2015,"MUNICIPIO",2806800,NA,0.765,NA,NA
2015,"MUNICIPIO",2928950,NA,0.765,NA,NA
2015,"MUNICIPIO",4216107,NA,0.765,NA,NA
2015,"MUNICIPIO",5219803,NA,0.765,NA,NA
2015,"MUNICIPIO",2513968,NA,0.588,NA,NA
2015,"MUNICIPIO",2806800,NA,0.588,NA,NA
2015,"MUNICIPIO",2928950,NA,0.588,NA,NA
2015,"MUNICIPIO",4216107,NA,0.588,NA,NA
2015,"MUNICIPIO",5219803,NA,0.588,NA,NA
2015,"MUNICIPIO",3160959,NA,0.638,NA,NA
2015,"MUNICIPIO",1507151,NA,0.594,NA,NA
2015,"MUNICIPIO",2110658,NA,0.59,NA,NA
2015,"MUNICIPIO",1507201,NA,0.532,NA,NA
2015,"MUNICIPIO",2513943,NA,0.589,NA,NA
2015,"MUNICIPIO",2110708,NA,0.582,NA,NA
2015,"MUNICIPIO",3204658,NA,0.682,NA,NA
2015,"MUNICIPIO",3161007,NA,0.69,NA,NA
2015,"MUNICIPIO",4318051,NA,0.763,NA,NA
2015,"MUNICIPIO",2929107,NA,0.616,NA,NA
2015,"MUNICIPIO",1101484,NA,0.649,NA,NA
2015,"MUNICIPIO",2929008,NA,0.639,NA,NA
2015,"MUNICIPIO",2110807,NA,0.557,NA,NA
2015,"MUNICIPIO",3161056,NA,0.62,NA,NA
2015,"MUNICIPIO",5107859,NA,0.668,NA,NA
2015,"MUNICIPIO",2929057,NA,0.639,NA,NA
2015,"MUNICIPIO",2209609,NA,0.61,NA,NA
2015,"MUNICIPIO",1720150,NA,0.574,NA,NA
2015,"MUNICIPIO",1507300,NA,0.594,NA,NA
2015,"MUNICIPIO",2411809,NA,0.608,NA,NA
2015,"MUNICIPIO",3304805,NA,0.691,NA,NA
2015,"MUNICIPIO",2513984,NA,0.638,NA,NA
2015,"MUNICIPIO",2806909,NA,0.638,NA,NA
2015,"MUNICIPIO",3161106,NA,0.638,NA,NA
2015,"MUNICIPIO",3549003,NA,0.638,NA,NA
2015,"MUNICIPIO",2513984,NA,0.58,NA,NA
2015,"MUNICIPIO",2806909,NA,0.58,NA,NA
2015,"MUNICIPIO",3161106,NA,0.58,NA,NA
2015,"MUNICIPIO",3549003,NA,0.58,NA,NA
2015,"MUNICIPIO",2513984,NA,0.587,NA,NA
2015,"MUNICIPIO",2806909,NA,0.587,NA,NA
2015,"MUNICIPIO",3161106,NA,0.587,NA,NA
2015,"MUNICIPIO",3549003,NA,0.587,NA,NA
2015,"MUNICIPIO",2513984,NA,0.723,NA,NA
2015,"MUNICIPIO",2806909,NA,0.723,NA,NA
2015,"MUNICIPIO",3161106,NA,0.723,NA,NA
2015,"MUNICIPIO",3549003,NA,0.723,NA,NA
2015,"MUNICIPIO",4318101,NA,0.675,NA,NA
